Name,Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
4 UMa b,0.9473536905730607,0.006048907528162181,0.8915490125177433,65.10489090373365,0.004823220601244671,0.02049817828936902
WASP-74 b,0.9669919657818893,0.005910913618629771,0.28054754999590403,0.5457408131153028,0.002130565557086502,0.0029629291379016254
HD 86081 b,16.45958538981214,0.005557539933609081,11.240294943051094,11.159878739064126,0.003121164715844717,0.007662687921838768
HD 46375 b,1.0284630642315018,0.005216403838005862,0.5837432278504414,2.4735481435418367,0.0030789940804198546,0.004971934664364576
HD 66141 b,0.49059448565628416,0.004687106771921318,0.46249202982106863,35.42553891456262,0.0036639050227027016,0.010021039492156152
WASP-140 b,14.778871624174306,0.00453026717570896,9.176427342368825,13.80604959742634,0.0022194302301798557,0.004253052004348304
HD 60292 b,0.7974970979374452,0.004508706877120856,0.7436058212279838,50.032909499184115,0.003540712171423778,0.011624098989974439
HD 102956 b,2.660712952036529,0.0044485651716115685,1.717823143339666,6.712344855250653,0.003098559887262639,0.008542240400761207
GJ 649 b,0.9064643157635909,0.004303624088222952,0.7863155374466533,28.57457798951248,0.0031178112408648023,0.0073301120899689435
WASP-95 b,9.313389577593552,0.004218379820492588,4.426470907568181,7.358305882496646,0.0019672264532679695,0.0035950687439396233
GJ 3512 b,0.60719284461709,0.0041134473231111395,0.5282010261874711,15.69117666483182,0.002956473878371179,0.006025782046908472
GJ 581 b,6.249575031010533,0.0038175031513801895,4.041518100213385,11.463218864211363,0.0021321664455522045,0.004082962793879154
WASP-77 A b,18.930427620376353,0.0037290940358449725,3.0024680485203614,3.4531757860179866,0.0013315088467068903,0.0031811708057914445
HAT-P-49 b,4.5724168211632445,0.0036834276721701975,2.59031967584024,6.352319899243367,0.0020180247427182617,0.0034860133613766756
8 UMi b,1.2902834351840746,0.0035738260163068586,1.157686876079317,60.0001203726194,0.0026514909410580083,0.005989817666214368
TOI-1860 b,55.80048330104487,0.0032058807861176978,15.450494707329064,18.01585599392741,0.0006361855568580918,0.0008231254137589989
KELT-18 b,0.8949486749487272,0.0030653561523122297,0.1688305358166331,0.22530539032363062,0.0004526957936106524,0.0005178397270057178
HD 285507 b,3.938799146955657,0.0029376482445320744,2.283467177833655,7.528292370870239,0.00170980934509596,0.0029191240961138213
GJ 86 b,2.278715582257889,0.0029076577722408417,2.0756816614843125,127.39369269659088,0.0021611512130954172,0.004868640546919335
KELT-16 b,31.264455541342393,0.0026466078103081483,9.183041783215316,10.776363136480605,0.0006047505124864303,0.0007825274911604368
HD 217107 b,5.939727609646735,0.002637717612074238,3.8755594043914106,7.682974080823217,0.00141261372983836,0.0031237781193008103
HD 206893 c,1.1134586604333014,0.0025780429050813606,1.0208187927944548,54.105476424582484,0.001879495919588566,0.003655836613706778
WASP-43 b,74.30912912742747,0.00257509191925009,10.213362663992001,9.037188797895652,0.0011860988821607403,0.0034968793629937354
HD 149026 b,7.552030604610953,0.0025040208331392586,2.583201824197986,3.395799192436585,0.0007120601069009794,0.0008672390178035851
TOI-1685 b,32.39654515636614,0.0024775265539912807,8.929581049370316,11.528452479964471,0.0008130067727910222,0.0017875060001816415
TrES-3 b,15.382922649208883,0.002439356044418623,2.8988386577100833,3.527842181273506,0.00098455246078481,0.0024270311084595114
HD 330075 b,0.9207226369807529,0.0024041931503691067,0.44920998835370785,1.7921814823101256,0.0012540415487303236,0.0013559265788315846
HD 185269 b,2.9407632733191678,0.002398693956492404,1.927967155642497,7.292371776669264,0.0014857756363635352,0.003706522410119285
WASP-135 b,18.461000548928794,0.0023831922501887995,6.313731967092501,9.968506899753997,0.0009927389687553276,0.0017194700832039184
WASP-94 B b,1.7675734180556073,0.0023250832118749697,0.9305035837556123,3.984863447717931,0.0013013446859301081,0.001829610120339361
KELT-23 A b,1.7604973093842098,0.002130039504382827,0.2625409033204784,0.3036025752889975,0.0006603683647883154,0.0013163497950055224
GJ 436 b,14.390083758202682,0.0020996520091176177,3.8308860052040448,6.031465220646442,0.0008394900509883002,0.002181252275037725
DMPP-4 b,11.159830966406409,0.002072793264135604,7.365541357277621,13.953386540927854,0.0010751478950157577,0.002166237048926093
GJ 887 c,12.463025213424572,0.0020689265317272157,11.892396874443568,995.4666159063977,0.0016847617064934945,0.005178451787036442
14 And b,0.7745273429187085,0.00206160749877786,0.7162973708149244,49.28548490450042,0.0016540542233489976,0.0062195659435567525
KELT-2 A b,5.869396754919176,0.0019987948889009207,2.1621508152957754,3.434807978661828,0.0006321447910056098,0.0008537656345809375
HD 149143 b,8.710220022694958,0.0019021399855295579,5.904039889362544,9.70230189097488,0.001030549682886647,0.002367491963644235
GJ 887 b,11.66879972332789,0.0018546067617778393,5.2219895589734975,9.699481902838109,0.0010747199896756934,0.003381459718428641
WASP-72 b,16.59770472127049,0.001815728173284375,10.610178874961207,10.433069765990986,0.001001841826489323,0.0019982292986991477
Kepler-78 b,69.47728888915054,0.001779771512760911,15.471165238120797,17.19843396450193,0.0003515672842850943,0.0005267906146755317
HD 190007 b,4.447032608211675,0.0017472916577831912,2.856204400700727,7.681569094920366,0.0010186385622967663,0.0022881471341408555
GJ 1252 b,38.40942321456594,0.0017342126422881523,12.546089805108739,17.497248253210984,0.00044680505733284354,0.0005954899440401252
HD 103720 b,1.1796056105158654,0.0017233129762667752,0.6804819473978359,2.754875105208377,0.000993583264460811,0.001463586158900096
