Name	Corona Temp. (K)	Wind Speed (km/s)
K2-32 d	938877.0	223.0
K2-32 e	938877.0	104.0
Kepler-67 b	3892805.0	194.0
TOI-1062 b	2097741.0	116.0
TOI-1062 c	2097741.0	164.0
TOI-1416 b	1019145.0	77.0
TOI-199 b	4614635.0	267.0
TOI-199 c	4614635.0	296.0
TOI-421 b	841516.0	127.0
TOI-421 c	841516.0	195.0
TOI-561 b	750463.0	77.0
TOI-561 c	750463.0	173.0
HD 11964 b	996649.0	349.0
HD 11964 c	996649.0	235.0
HD 216770 b	1727625.0	271.0
Kepler-421 b	1469399.0	313.0
HAT-P-17 b	985788.0	173.0
HAT-P-17 c	969246.0	369.0
HAT-P-3 b	2917083.0	77.0
HAT-P-68 b	716229.0	77.0
HATS-2 b	831045.0	77.0
Kepler-1661 b	2394884.0	285.0
Kepler-444 b	729319.0	77.0
Kepler-444 c	729319.0	104.0
Kepler-444 d	729319.0	136.0
Kepler-444 e	729319.0	152.0
Kepler-444 f	729319.0	166.0
NGTS-11 b	1520911.0	228.0
TOI-178 b	955987.0	77.0
TOI-178 c	955987.0	77.0
TOI-178 d	955987.0	134.0
TOI-178 e	955987.0	162.0
TOI-178 f	955987.0	185.0
TOI-178 g	955987.0	200.0
TOI-181 b	1207987.0	121.0
TOI-2076 b	11526956.0	149.0
TOI-2076 c	11526956.0	189.0
TOI-2076 d	11526956.0	212.0
TOI-4010 b	1130073.0	77.0
TOI-4010 c	1130073.0	131.0
TOI-4010 d	1130073.0	191.0
TOI-4010 e	1130073.0	323.0
TOI-836 b	1161713.0	77.0
TOI-836 c	1161713.0	159.0
TOI-969 b	2310145.0	77.0
TOI-969 c	2310145.0	341.0
8 UMi b	2967745.0	274.0
BD+15 2940 b	1074703.0	278.0
BD+49 828 b	2416935.0	359.0
HD 108863 b	2911967.0	316.0
HD 114783 b	1134055.0	311.0
HD 116029 b	1942429.0	325.0
HD 118203 b	1611953.0	152.0
HD 12661 b	1175332.0	297.0
HD 12661 c	1132248.0	345.0
HD 128311 b	3981140.0	308.0
HD 128311 c	3981140.0	327.0
HD 131496 b	2137841.0	332.0
HD 142245 b	2948381.0	344.0
HD 145457 b	2359854.0	293.0
HD 145934 b	3381213.0	364.0
HD 1502 b	2356223.0	314.0
HD 152581 b	798537.0	325.0
HD 158038 b	2237884.0	321.0
HD 177830 b	1628515.0	310.0
HD 177830 c	1574644.0	276.0
HD 180314 b	4019879.0	320.0
HD 191806 b	1944845.0	344.0
HD 19615 b	1116483.0	309.0
HD 216536 b	1529422.0	284.0
HD 24064 b	1013259.0	315.0
HD 37605 b	1206803.0	245.0
HD 37605 c	1206803.0	355.0
HD 38801 b	1217786.0	324.0
HD 40956 b	3703951.0	318.0
HD 42012 b	1459433.0	325.0
HD 87883 b	958111.0	358.0
HD 95127 b	1728536.0	315.0
HD 99706 b	2578562.0	332.0
WASP-139 b	6365981.0	139.0
WASP-140 b	6343961.0	77.0
WASP-162 b	701047.0	172.0
WASP-84 b	2315398.0	162.0
WASP-84 c	2315398.0	77.0
14 And b	1622297.0	294.0
91 Aqr b	1792610.0	290.0
HD 102329 b	3658841.0	328.0
HD 111591 b	3574937.0	340.0
HD 112570 b	1292752.0	356.0
HD 112640 b	3233400.0	326.0
HD 17092 b	3239252.0	316.0
HD 181342 b	2948303.0	323.0
HD 206610 b	2054566.0	327.0
HD 219415 b	1038461.0	349.0
HD 30856 b	1650638.0	329.0
HD 33142 b	2184532.0	308.0
HD 33142 c	2184532.0	331.0
HD 33142 d	2184532.0	270.0
HD 33844 b	2913994.0	324.0
HD 33844 c	2893960.0	336.0
HD 60292 b	2951862.0	321.0
HIP 114933 b	1845611.0	345.0
HIP 75092 b	1549794.0	332.0
gam Lib b	2206811.0	316.0
gam Lib c	2206811.0	338.0
nu Oph b	6380133.0	327.0
nu Oph c	6380133.0	370.0
omi CrB b	1049611.0	290.0
xi Aql b	1201982.0	285.0
HD 184010 b	2109675.0	302.0
HD 184010 c	2109675.0	316.0
HD 184010 d	2109675.0	331.0
HD 81688 b	3083452.0	286.0
kap CrB b	1820919.0	340.0
HD 148427 b	2349298.0	306.0
HD 180902 b	2108544.0	318.0
HD 98219 b	1661472.0	314.0
24 Sex b	2201495.0	316.0
24 Sex c	2201495.0	334.0
6 Lyn b	2338909.0	333.0
HD 10442 b	808294.0	332.0
HD 4732 b	3254311.0	310.0
HD 4732 c	3254311.0	363.0
HD 5608 b	2881483.0	328.0
55 Cnc b	1220102.0	192.0
HD 154088 b	950785.0	203.0
HD 166724 b	1476840.0	367.0
HD 221416 b	1403228.0	197.0
14 Her b	1538612.0	344.0
BD-10 3166 b	4279772.0	77.0
CoRoT-29 b	1415510.0	77.0
DMPP-3 A b	767906.0	146.0
HD 102195 b	2072069.0	109.0
HD 130322 b	8127128.0	176.0
HD 207897 b	999858.0	193.0
HD 3167 b	949412.0	77.0
HD 3167 c	949412.0	221.0
HD 3167 d	949412.0	160.0
HD 3167 e	949412.0	262.0
HD 3651 b	1793859.0	249.0
HD 39194 b	764975.0	127.0
HD 39194 c	764975.0	185.0
HD 39194 d	764975.0	223.0
HD 73267 b	944686.0	336.0
HD 73267 c	944686.0	395.0
HD 83443 b	2045558.0	77.0
HD 83443 c	2045558.0	380.0
HD 95872 b	772577.0	366.0
HIP 97166 b	1709399.0	173.0
HIP 97166 c	1709399.0	198.0
K2-139 b	2640390.0	221.0
Kepler-75 b	1126122.0	166.0
NGTS-25 b	1659283.0	77.0
NGTS-8 b	707130.0	77.0
TOI-125 b	1045663.0	115.0
TOI-125 c	1045663.0	166.0
TOI-125 d	1045663.0	204.0
TOI-220 b	798251.0	173.0
TOI-262 b	4589714.0	215.0
TOI-332 b	1291529.0	77.0
TrES-1 b	1639207.0	77.0
WASP-160 B b	826023.0	77.0
XO-2 N b	981134.0	77.0
HD 110067 b	915794.0	164.0
HD 110067 d	915794.0	204.0
HD 110067 f	915794.0	232.0
HD 7924 b	4064388.0	136.0
HD 7924 c	4230000.0	192.0
HD 7924 d	4230000.0	212.0
HD 95338 b	1262065.0	242.0
HD 62509 b	4598268.0	325.0
HD 145675 c	1260412.0	393.0
HD 149806 b	928237.0	394.0
HD 69830 b	1025653.0	163.0
HD 69830 c	1025653.0	223.0
HD 69830 d	1025653.0	285.0
HAT-P-19 b	876516.0	89.0
HAT-P-26 b	924532.0	99.0
HAT-P-52 b	850608.0	77.0
HD 22781 b	1284161.0	311.0
HD 330075 b	981324.0	77.0
HIP 116454 b	2351310.0	162.0
K2-105 b	5735013.0	168.0
V1298 Tau b	37957425.0	217.0
V1298 Tau c	37957425.0	167.0
V1298 Tau d	37957425.0	188.0
V1298 Tau e	37957425.0	251.0
WASP-2 b	933037.0	77.0
4 UMa b	1467904.0	299.0
7 CMa b	1565685.0	327.0
HD 154391 b	4281699.0	378.0
HD 1690 b	1268716.0	317.0
HD 25723 b	4749125.0	321.0
HD 29399 b	1191870.0	330.0
HD 32518 b	1231418.0	282.0
HD 47366 b	3223470.0	312.0
HD 47366 c	3223470.0	329.0
HD 47536 b	1010480.0	331.0
HD 76920 b	1090385.0	310.0
HIP 56640 b	1025110.0	362.0
HIP 90988 b	1572996.0	317.0
gam1 Leo b	2267240.0	312.0
HD 1605 b	1548754.0	321.0
HD 1605 c	1548754.0	353.0
HD 167042 b	2473765.0	313.0
HD 210702 b	2530389.0	308.0
HD 7199 b	1021622.0	317.0
gam Cep b	1360740.0	333.0
HD 46375 b	882072.0	77.0
CoRoT-10 b	1831667.0	186.0
CoRoT-24 b	771654.0	127.0
CoRoT-24 c	771654.0	181.0
CoRoT-8 b	1827591.0	141.0
HD 101930 b	3637695.0	249.0
HD 114783 c	1148272.0	365.0
HD 15337 b	1280534.0	116.0
HD 15337 c	1280534.0	199.0
HD 2638 b	1780652.0	77.0
HD 97658 b	1517294.0	165.0
Kepler-425 b	1306841.0	87.0
Kepler-428 b	1288403.0	77.0
NGTS-14 A b	1161255.0	77.0
Qatar-4 b	13080288.0	77.0
HD 103197 b	847772.0	240.0
TOI-1268 b	10395948.0	154.0
42 Dra b	864848.0	312.0
HD 85390 b	979464.0	318.0
TOI-444 b	5855548.0	202.0
HD 27442 b	884098.0	315.0
HD 204941 b	973853.0	341.0
7 CMa c	1565685.0	335.0
GJ 86 b	762299.0	189.0
HAT-P-18 b	685595.0	127.0
HATS-7 b	951950.0	77.0
HD 156668 b	872525.0	109.0
HD 156668 c	877591.0	323.0
HD 174205 b	3103922.0	326.0
HD 18143 b	841516.0	172.0
HD 18143 c	841516.0	405.0
HD 216520 b	1125281.0	227.0
HD 216520 c	1125281.0	277.0
WASP-177 b	831045.0	77.0
HD 110014 b	4770689.0	335.0
HD 150010 b	1426114.0	318.0
HD 240237 b	2566004.0	331.0
HD 59686 A b	3101982.0	308.0
HD 66141 b	1101387.0	312.0
HD 96127 b	2900128.0	319.0
eps CrB b	3020163.0	315.0
iot Dra b	2229249.0	320.0
iot Dra c	2229249.0	408.0
mu Leo b	1895197.0	309.0
tau Gem b	4078787.0	311.0
HD 137388 b	1029834.0	300.0
HD 104067 b	1326330.0	242.0
HD 108341 b	1296470.0	332.0
HD 13808 b	982270.0	186.0
HD 13808 c	982270.0	241.0
HD 18599 b	7343552.0	99.0
HD 189733 b	3034608.0	77.0
HD 192263 b	2223008.0	210.0
HD 235088 b	4970205.0	155.0
HD 25015 b	1494950.0	372.0
HD 27894 b	1502554.0	198.0
HD 27894 c	670950.0	227.0
HD 27894 d	672978.0	367.0
HD 99492 b	1317936.0	195.0
K2-180 b	804440.0	157.0
K2-36 b	3034608.0	77.0
K2-36 c	3034608.0	125.0
Kepler-411 b	11276861.0	77.0
Kepler-411 c	11276861.0	157.0
Kepler-411 d	11276861.0	246.0
Kepler-411 e	11276861.0	223.0
OGLE-TR-111 b	871688.0	95.0
Qatar-6 b	3808621.0	77.0
WASP-144 b	875183.0	77.0
WASP-145 A b	999084.0	77.0
WASP-45 b	691330.0	77.0
WASP-52 b	7356530.0	77.0
WTS-2 b	5510615.0	77.0
eps Eri b	5510615.0	353.0
eps Ind A b	1302682.0	392.0
HD 176986 b	1398733.0	141.0
HD 176986 c	1398733.0	195.0
HD 207496 b	6061643.0	141.0
HD 40307 b	1349040.0	91.0
HD 40307 c	1349040.0	164.0
HD 40307 d	1349040.0	202.0
HD 40307 f	1349040.0	239.0
HD 3765 b	2400136.0	334.0
HAT-P-20 b	1027897.0	77.0
K2-101 b	4551077.0	191.0
K2-233 b	7791906.0	77.0
K2-233 c	7791906.0	147.0
K2-233 d	7791906.0	211.0
Kepler-91 b	1518198.0	156.0
WASP-156 b	1083267.0	77.0
WASP-89 b	3281940.0	77.0
17 Sco b	1363711.0	320.0
HD 240210 b	1258014.0	311.0
HD 81817 b	18039231.0	350.0
HD 81817 c	18039231.0	338.0
NGC 2682 Sand 364 b	2689940.0	277.0
HD 181433 b	987701.0	164.0
HD 181433 c	1033699.0	327.0
HD 181433 d	1033699.0	347.0
BD-08 2823 b	1239047.0	136.0
BD-08 2823 c	1338175.0	288.0
HD 103720 b	1521773.0	108.0
HD 128356 b	759795.0	299.0
HD 162020 b	982050.0	164.0
HD 16905 b	1121557.0	383.0
HD 185283 b	1119323.0	362.0
HD 215497 b	971417.0	109.0
HD 215497 c	1180271.0	316.0
HD 219134 b	750463.0	77.0
HD 219134 c	750463.0	145.0
HD 219134 g	687650.0	261.0
HD 219134 h	687650.0	348.0
HD 93083 b	3761080.0	272.0
K2-110 b	907497.0	184.0
NGTS-21 b	776511.0	77.0
WASP-11 b	1093289.0	77.0
Wolf 503 b	722944.0	129.0
HD 20868 b	1182984.0	303.0
HD 114386 b	3667784.0	327.0
HD 192310 b	938274.0	253.0
HD 192310 c	938274.0	312.0
HD 218566 b	876755.0	289.0
HAT-P-11 b	1063607.0	117.0
HAT-P-11 c	1063607.0	358.0
HAT-P-12 b	1999251.0	77.0
Kepler-167 b	994314.0	101.0
Kepler-167 c	994314.0	150.0
Kepler-167 d	994314.0	206.0
Kepler-167 e	994314.0	330.0
WASP-132 b	1707620.0	148.0
11 UMi b	3603689.0	322.0
HD 139357 b	2295885.0	346.0
bet Cnc b	2897829.0	326.0
bet UMi b	2032847.0	318.0
HD 125595 b	1332305.0	164.0
HD 190007 b	3821017.0	176.0
HD 63454 b	3467737.0	77.0
HD 73583 b	6317283.0	155.0
HD 73583 c	6317283.0	198.0
HIP 57274 b	758213.0	152.0
HIP 57274 c	914737.0	221.0
HIP 57274 d	914737.0	305.0
HIP 65 A b	1441146.0	77.0
OGLE-TR-113 b	660259.0	77.0
TOI-824 b	938999.0	77.0
GJ 143 b	1498063.0	225.0
HD 21749 c	1498063.0	151.0
HD 285507 b	5356640.0	136.0
TOI-712 b	4314374.0	164.0
TOI-712 c	4314374.0	239.0
TOI-712 d	4314374.0	256.0
HD 108202 b	1043054.0	354.0
HD 233604 b	2369528.0	292.0
Kepler-80 b	2334188.0	144.0
Kepler-80 c	2334188.0	163.0
Kepler-80 d	2334188.0	77.0
Kepler-80 e	2334188.0	105.0
Kepler-80 f	2334188.0	77.0
WASP-69 b	1056275.0	77.0
HD 113996 b	1935012.0	324.0
HD 158996 b	3233400.0	334.0
alf Tau b	1134639.0	320.0
BD-17 63 b	1380327.0	317.0
HD 85512 b	1033457.0	242.0
HIP 54597 b	1402325.0	357.0
NGTS-10 b	752752.0	77.0
Qatar-9 b	941860.0	77.0
TOI-2134 b	1502099.0	162.0
TOI-2134 c	1502099.0	260.0
WASP-10 b	995258.0	77.0
WASP-59 b	6128255.0	152.0
K2-136 b	5128279.0	153.0
K2-136 c	5128279.0	195.0
K2-136 d	5128279.0	212.0
WASP-107 b	1594923.0	124.0
GJ 9827 b	749143.0	77.0
GJ 9827 c	749143.0	77.0
GJ 9827 d	749143.0	127.0
KOI-7913 b	30327993.0	208.0
TOI-1260 b	1003713.0	77.0
TOI-1260 c	1003713.0	146.0
TOI-1260 d	1003713.0	190.0
TOI-500 b	1245580.0	77.0
HAT-P-54 b	1438476.0	77.0
PDS 70 b	51538903.0	409.0
TOI-1130 b	876193.0	77.0
TOI-1130 c	876193.0	153.0
BD-11 4672 b	929666.0	338.0
BD-210397 b	1057747.0	342.0
BD-210397 c	1430290.0	370.0
GJ 414 A b	658824.0	236.0
GJ 414 A c	658824.0	318.0
HIP 70849 b	1724215.0	357.0
K2-141 b	1055921.0	77.0
K2-141 c	1055921.0	150.0
Kepler-287 b	998077.0	208.0
Kepler-287 c	998077.0	239.0
Kepler-61 b	3706311.0	240.0
WASP-43 b	942411.0	77.0
WASP-80 b	942411.0	77.0
BD-06 1339 c	1343732.0	268.0
BD-11 4672 c	929666.0	249.0
TOI-2202 b	970973.0	179.0
TOI-2202 c	970973.0	212.0
TOI-2525 b	1493923.0	211.0
TOI-2525 c	1493923.0	240.0
HD 113538 b	1315507.0	314.0
HD 113538 c	1315507.0	339.0
TOI-1075 b	1053940.0	77.0
GJ 163 b	972915.0	137.0
GJ 163 c	972915.0	198.0
GJ 163 d	972915.0	306.0
Kepler-42 b	983060.0	77.0
Kepler-42 c	983060.0	77.0
Kepler-42 d	983060.0	77.0
Kepler-45 b	5947113.0	77.0
K2-3 b	941304.0	158.0
K2-3 c	941304.0	204.0
K2-3 d	941304.0	228.0
TOI-519 b	1015613.0	77.0
TOI-540 b	2815839.0	77.0
LP 791-18 b	4889788.0	77.0
LP 791-18 c	4889788.0	77.0
LP 791-18 d	4889788.0	77.0
EPIC 211822797 b	4351199.0	195.0
TOI-1728 b	955987.0	77.0
TOI-1899 b	923502.0	214.0
HD 36384 b	17443468.0	315.0
GJ 338 B b	1409371.0	207.0
HD 260655 b	1124201.0	77.0
HD 260655 c	1124201.0	96.0
Kepler-114 b	1919684.0	119.0
Kepler-114 c	1809785.0	144.0
Kepler-114 d	1809785.0	168.0
Kepler-120 b	1511360.0	124.0
Kepler-120 c	1511360.0	172.0
Kepler-155 b	1760112.0	127.0
Kepler-155 c	1760112.0	238.0
Kepler-159 b	1940322.0	166.0
Kepler-159 c	1940322.0	232.0
Kepler-210 b	2555718.0	77.0
Kepler-210 c	2555718.0	152.0
Kepler-235 b	1046695.0	77.0
Kepler-235 c	1046695.0	145.0
Kepler-235 d	1046695.0	197.0
Kepler-235 e	1046695.0	231.0
Kepler-252 b	602116.0	131.0
Kepler-252 c	602116.0	164.0
Kepler-26 b	1685785.0	170.0
Kepler-26 c	1685785.0	188.0
Kepler-26 d	1729116.0	77.0
Kepler-26 e	1729116.0	233.0
Kepler-303 b	1571483.0	77.0
Kepler-303 c	1571483.0	129.0
Kepler-309 b	1726111.0	134.0
Kepler-309 c	1726111.0	264.0
Kepler-52 d	1501874.0	222.0
Kepler-81 b	1506862.0	116.0
Kepler-81 c	1506862.0	168.0
Kepler-81 d	1511360.0	200.0
Kepler-83 b	1694145.0	156.0
Kepler-83 c	1694145.0	194.0
Kepler-83 d	1653740.0	112.0
Kepler-94 b	3032859.0	77.0
TOI-198 b	1093405.0	182.0
TOI-3757 b	952852.0	77.0
K2-21 b	3743199.0	160.0
K2-21 c	3743199.0	187.0
TOI-1759 b	1197770.0	194.0
GJ 9689 b	804136.0	192.0
TOI-1235 b	1158446.0	77.0
GJ 514 b	4183813.0	266.0
AU Mic b	36874174.0	144.0
AU Mic c	36874174.0	189.0
Kepler-186 b	1334336.0	77.0
Kepler-186 c	1334336.0	77.0
Kepler-186 d	1334336.0	162.0
Kepler-186 e	1334336.0	189.0
TOI-3629 b	958842.0	77.0
HD 208527 b	2715387.0	334.0
GJ 536 b	6817811.0	147.0
GJ 887 b	1684587.0	149.0
GJ 887 c	1684587.0	195.0
HATS-6 b	850571.0	77.0
Kepler-125 b	596906.0	77.0
Kepler-125 c	596906.0	112.0
Kepler-138 b	1223839.0	159.0
Kepler-138 c	1223839.0	175.0
Kepler-138 d	1223839.0	200.0
Kepler-138 e	1223839.0	221.0
Kepler-205 b	1633368.0	77.0
Kepler-205 c	1633368.0	197.0
Kepler-225 b	1742189.0	127.0
Kepler-225 c	1742189.0	190.0
Kepler-231 b	1525791.0	157.0
Kepler-231 c	1525791.0	192.0
Kepler-236 b	1638489.0	145.0
Kepler-236 c	1638489.0	202.0
Kepler-267 b	1555815.0	77.0
Kepler-267 c	1555815.0	136.0
Kepler-267 d	1555815.0	212.0
Kepler-32 d	1821319.0	201.0
Kepler-32 e	1821319.0	77.0
Kepler-32 f	1821319.0	77.0
Kepler-49 b	1719990.0	134.0
Kepler-49 c	1719990.0	162.0
Kepler-49 d	1719990.0	77.0
Kepler-49 e	1719990.0	193.0
Kepler-54 b	580708.0	139.0
Kepler-54 c	580708.0	165.0
Kepler-54 d	583255.0	199.0
Kepler-617 b	1354231.0	77.0
TOI-776 b	862749.0	145.0
TOI-776 c	862749.0	182.0
GJ 649 b	6363519.0	309.0
K2-26 b	3627419.0	179.0
TOI-4201 b	2902971.0	77.0
GJ 3470 b	2533628.0	77.0
GJ 411 b	790561.0	163.0
GJ 806 b	1109386.0	77.0
GJ 806 c	1109386.0	117.0
HD 95735 c	790561.0	346.0
TOI-1470 b	2930391.0	77.0
TOI-1470 c	2930391.0	187.0
GJ 229 A c	6798943.0	262.0
GJ 229 b	6798943.0	308.0
TOI-3714 b	1700250.0	77.0
HD 220074 b	1707792.0	324.0
HD 285968 b	1441198.0	146.0
Kepler-249 b	1615258.0	77.0
Kepler-249 c	1615258.0	131.0
Kepler-249 d	1615258.0	180.0
Kepler-296 b	575359.0	163.0
Kepler-296 c	575359.0	116.0
Kepler-296 d	575359.0	194.0
Kepler-296 e	1299747.0	218.0
Kepler-296 f	1299747.0	241.0
TOI-3785 b	841415.0	77.0
TOI-2084 b	853704.0	109.0
LHS 1678 b	852323.0	76.0
LHS 1678 c	852323.0	77.0
GJ 3634 b	1128993.0	77.0
GJ 674 b	5158219.0	77.0
HD 18438 b	1435880.0	334.0
GJ 317 b	1114401.0	311.0
GJ 317 c	1114401.0	366.0
GJ 436 b	1003723.0	77.0
K2-9 b	3297020.0	175.0
TOI-244 b	887045.0	127.0
TOI-620 b	924563.0	101.0
TOI-700 b	2600314.0	149.0
TOI-700 c	2600314.0	177.0
TOI-700 d	2600314.0	215.0
TOI-700 e	2600314.0	203.0
GJ 876 e	3328524.0	255.0
K2-104 b	4221095.0	77.0
GJ 832 b	809918.0	354.0
GJ 1252 b	1301570.0	77.0
TOI-1266 b	823878.0	157.0
TOI-1266 c	823878.0	187.0
COCONUTS-2 b	5763994.0	558.0
GJ 581 b	1172177.0	77.0
GJ 581 c	1172177.0	155.0
GJ 581 e	1172177.0	77.0
HATS-71 b	1564888.0	77.0
K2-288 B b	3343746.0	216.0
L 98-59 b	3809636.0	77.0
L 98-59 c	3885428.0	77.0
L 98-59 d	3885428.0	111.0
L 98-59 e	3809636.0	154.0
TOI-122 b	2018287.0	77.0
TOI-5293 A b	1706014.0	77.0
K2-95 b	4084117.0	117.0
K2-146 b	1066032.0	77.0
K2-146 c	1066032.0	77.0
LSPM J2116+0234 b	2129020.0	172.0
TOI-1685 b	2959793.0	77.0
GJ 849 b	1612467.0	338.0
GJ 849 c	1612467.0	364.0
GJ 3929 b	824819.0	77.0
GJ 3929 c	824819.0	165.0
Kepler-445 b	787004.0	77.0
Kepler-445 c	787004.0	77.0
Kepler-445 d	787004.0	77.0
Kepler-446 b	1225810.0	77.0
Kepler-446 c	1225810.0	77.0
Kepler-446 d	1225810.0	77.0
Ross 128 b	951203.0	107.0
TOI-2096 b	1172531.0	77.0
TOI-2096 c	1172531.0	77.0
TOI-715 b	859239.0	167.0
GJ 1214 b	1385340.0	77.0
GJ 876 b	3328524.0	230.0
GJ 876 c	3328524.0	201.0
GJ 876 d	3328524.0	77.0
TOI-3984 A b	1676443.0	77.0
GJ 4276 b	887542.0	166.0
HN Lib b	1139956.0	207.0
GJ 1132 b	960177.0	77.0
GJ 1132 c	960177.0	97.0
K2-25 b	4046037.0	77.0
LHS 1140 b	968812.0	179.0
LHS 1140 c	968812.0	77.0
TOI-2136 b	1136333.0	129.0
TOI-237 b	1035324.0	77.0
YZ Cet b	1123582.0	77.0
YZ Cet c	1123582.0	77.0
YZ Cet d	1123582.0	77.0
TOI-4860 b	1154001.0	77.0
TOI-1227 b	38241262.0	173.0
CD Cet b	1360449.0	77.0
GJ 1061 b	706136.0	77.0
GJ 1061 c	706136.0	77.0
GJ 1061 d	706136.0	122.0
GJ 3512 b	839940.0	255.0
GJ 3512 c	839940.0	315.0
TOI-4184 b	800557.0	77.0
TOI-1696 b	798434.0	77.0
LHS 3154 b	887703.0	77.0
Teegarden's Star b	612532.0	77.0
Teegarden's Star c	612532.0	77.0
Oph 11 b	701136.0	478.0
V0391 Peg b	717486.0	326.0
