Names,x,y_mag,y_kin,y_both,d,s,l_mag,l_kin,l_both,y_err_min,y_err_max,x_err_min,x_err_max,Color
HD 171238 b,0.33070345950085756,3.4340856079762726e-07,3.2024487556868126e-05,1.620014292535692e-05,3.429153700533199,0.3766946419320829,,,,1.2996684027912172e-05,3.6176963874068594e-05,0.31684434261418576,33.06116067692806,black
HD 111232 b,0.4562682995131421,1.3867026092984284e-06,0.00011305907390127115,5.724321565605226e-05,5.306637585279719,0.3333777617619405,,,,4.4850006687424566e-05,0.00011586578577221877,0.4355632629115146,36.8135979659876,black
HD 100777 b,0.4325259593634232,1.776521576732552e-06,9.259497384514029e-05,4.768403400129796e-05,3.1022343463972613,0.025854625375338603,,,,3.708998623616406e-05,9.29919300434536e-05,0.4011380221302505,25.073294238357818,black
HD 20794 c,16.320054235501246,1.9954999842120413e-07,0.00010922202635810636,5.4879079523456546e-05,25.598945025588705,-0.6852265357048499,,,,4.502179465179173e-05,0.00015194445713963712,15.925621487311526,2170.2463945959903,black
HD 20794 b,20.946122208221816,2.7457730844251985e-06,0.00017893386755947607,9.088206094983058e-05,25.598945025588705,-0.9286625727426254,,,,7.350913089362129e-05,0.0002298670912860107,20.323020277775324,2521.1359575539095,black
WASP-8 b,21.47455134042562,8.371988970429158e-05,0.00011622528862996656,0.00010216772623805958,1.7081348414828643,-1.0882223134781905,,,,2.1148508538909952e-05,2.9085951301433986e-05,1.3007075840727147,1.176156483206352,black
K2-138 e,7.898034997577171,5.542188721119976e-07,2.900869900217006e-06,1.7712915570470021e-06,0.7585203012103727,-1.1092594768938369,,,,6.426590520528575e-07,2.030349985699326e-06,2.595432789233624,4.419894580522958,black
K2-138 d,13.627288394373508,1.2246726617996649e-06,1.4058292996975274e-06,1.3834544142799541e-06,0.7585203012103727,-1.235020635055473,,,,4.6729768552119317e-07,1.0644657458857308e-06,3.424782299341004,4.5139598819069064,black
XO-5 b,7.701704747011268,7.301039323845491e-05,9.698955011892753e-06,4.147248434289893e-05,0.5563313380738035,-1.289724097858949,,,,7.349908434414783e-06,8.573666650138759e-06,1.2135629876029173,1.3958029353542152,black
K2-138 c,13.9266099608444,4.892959588203158e-06,1.4635188784335425e-06,3.3046537000055032e-06,0.7585203012103727,-1.3522612905685305,,,,1.1974450198539482e-06,2.328096787210901e-06,3.9107592973003857,6.0389816334788,black
WASP-44 b,5.281527080704352,0.00010521784117576737,7.252597512255309e-06,5.632525450389559e-05,0.42156317273698357,-1.467212964234491,,,,2.0997482246003658e-05,3.731688292597935e-05,1.8849265015470738,3.20191877838036,black
K2-138 b,28.860052117640006,6.404202488507547e-06,5.76221580053196e-07,3.536671753935296e-06,0.7585203012103727,-1.4765457760799376,,,,1.4319177303067118e-06,3.1477746183232665e-06,12.72457750769929,16.091942271034167,black
K2-265 b,60.31416029605536,8.689587432625642e-06,4.1767852913407746e-07,4.544310733909042e-06,1.1081252404663078,-1.4706033349060574,,,,1.3270560747746367e-06,2.164295055101053e-06,13.712469263556308,11.643223774753807,black
TOI-132 b,28.70368795524707,0.00010949382358623699,2.6538475699529154e-06,5.6101308301994825e-05,0.9388240033523343,-1.6392093845618374,,,,1.9406362523034707e-05,3.154635746019861e-05,4.703619245813133,5.708630931369008,black
WASP-77 A b,18.895991763358268,0.007296653287386759,0.0001221103281915773,0.0037101591744412173,1.4611645895128023,-1.6265426830035181,,,,0.0013059288610157028,0.003113497164083648,3.0010271957981622,3.5046688399876125,black
WASP-19 b,3.1947064724887806,0.014171207509749928,4.55652100589965e-05,0.0071034638134670775,0.5726817673370107,-1.797606308128977,,,,0.0025268317175082163,0.00542509188496417,0.6788710904792619,0.893461329278475,black
55 Cnc e,111.03558384091342,0.019493761182795503,6.665294037952647e-05,0.009778872401328128,12.209672656684546,-1.8122247296446476,55 Cnc e,,55 Cnc e,0.0021315566613056627,0.0031200648533239,8.395652080932734,6.857039171586791,black
EPIC 249893012 d,2.023113387639831,1.3711278291777116e-09,3.4462559806447144e-07,1.7591706671808163e-07,0.47826563424600166,-0.6409849875601218,,,,1.335418734174831e-07,2.7087881388013185e-07,1.8945480927115075,130.7894875046782,black
EPIC 249893012 c,5.020070483823154,1.652646762168097e-07,3.0334605977419444e-07,2.551462984063034e-07,0.47826563424600166,-0.891802521082483,,,,2.024921134973057e-07,4.1227931699714105e-07,4.741796347754116,371.91133064174744,black
EPIC 249893012 b,47.543776104294075,3.10639950693088e-06,5.368172461135738e-08,1.5824502711363238e-06,0.47826563424600166,-1.3812342181638062,,,,6.153864261926468e-07,1.1828419071401937e-06,8.687062991853026,6.484920446327031,black
HD 66428 c,0.16198962548402318,5.350183290906497e-07,1.3938958124074486e-05,7.387736104794896e-06,2.884007740381845,0.9742384961908258,,,,5.979823002985823e-06,1.889042251337751e-05,0.1552572546094308,14.477128090085483,black
HD 66428 b,0.3717931263227557,1.2422801894775385e-06,3.0210381982007467e-05,1.6109070894032172e-05,2.884007740381845,0.569726131021577,,,,1.2799351200940773e-05,3.872070032808937e-05,0.3542783533908002,31.450963589723425,black
HD 217107 c,0.2066428035143842,2.8990800116393467e-06,0.0001091052296847925,5.65898148533407e-05,7.659535498666794,0.6892377618406959,,,,4.566296502116825e-05,0.00013426048580295259,0.198369411138685,20.80397008045358,black
