Name,RA (J2000),DEC (J2000),Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
55 Cnc c,08:52:35,+28:19:47,1.1155328981465973,0.0001434968651514,0.983557271523164,44.21923283674471,0.0001052577124962,0.0002080396930466
WASP-21 b,23:09:58,+18:23:46,0.327768436390148,0.0001387527185713,0.0790319211823259,0.1154123226702757,3.689121130658174e-05,4.5396106218889814e-05
HD 76920 b,08:55:17,-67:15:55,0.6793000944662333,0.00013567275983,0.6324192828188021,50.069982672599,0.0001079479211811,0.0002872753874871
WASP-139 b,03:18:15,-41:18:07,0.5166472691524011,0.000135361583251,0.1599330333135833,0.2188774587554806,3.4621604404286744e-05,5.8162691868826366e-05
WASP-67 b,19:42:59,-19:57:00,0.5297539767026198,0.0001352365621743,0.2057626278876053,0.4678038622579051,5.85460877198751e-05,9.209999922298308e-05
HD 111998 b,12:53:11,-03:33:11,0.7080025372695733,0.0001327327713975,0.668305904148795,45.98720639748905,0.0001061395453211,0.0003903997081176
TOI-1775 b,10:00:28,+39:27:28,3.301097510895086,0.0001314978658657,1.102576581158265,1.4194590918706491,5.9689693862534395e-05,0.0002445966977388
TOI-1273 b,14:16:29,+58:23:25,0.9865314530915562,0.0001264152619749,0.4924888863858797,2.188668535216037,7.086263312392103e-05,6.509824271750211e-05
HD 113538 c,13:04:56,-52:26:47,0.2452370601579117,0.0001255638055544,0.2276693396123977,14.66105380968833,9.88770635181111e-05,0.000254417872973
HATS-71 b,01:02:12,-61:45:22,1.5176905766278446,0.0001232505278279,0.7396814858786934,1.6455883684759445,4.116802023129575e-05,6.763361392756839e-05
HD 221287 b,23:31:21,-58:12:35,0.9212283068766384,0.0001226384176669,0.8531930745162343,51.24655049255971,9.311519272898395e-05,0.0002015690971927
HD 141004 b,15:46:26,+07:21:10,7.092857665430064,0.0001213386049185,6.668819719778827,461.28366681765874,9.282437493856733e-05,0.0002290053540155
TOI-2134 c,18:07:45,+39:04:23,1.1949543504944495,0.0001152510702829,1.0821495006070867,52.07947682104374,8.615230951443068e-05,0.0001750187506449
HD 177830 b,19:05:21,+25:55:14,0.6311031179363726,0.0001121101851037,0.5843494626593588,34.420716409538976,8.961246140467656e-05,0.0003691632662632
TOI-1728 b,08:02:27,+64:47:50,5.230645439606785,0.0001103907093767,2.13610387742935,3.1154126849303063,4.1262864714462075e-05,8.741956961588624e-05
HATS-6 b,05:52:35,-19:01:54,0.7290594630806913,0.000108412827667,0.220831809219713,0.3514632961944404,3.131383188133563e-05,4.2569117503066784e-05
WASP-84 b,08:44:26,+01:51:36,4.306821026907878,0.0001075142978794,0.9616995298882632,1.1668578943296772,3.513504426469591e-05,0.0001286399281955
HD 95089 c,10:58:48,+01:43:44,0.496794871309458,0.0001066811627193,0.4728396911485149,47.38138292869721,8.780521716580993e-05,0.0003115104451109
47 UMa b,10:59:28,+40:25:50,0.4485057649637127,0.0001061310437453,0.4256344346570875,34.31135430822124,8.140601855480075e-05,0.0002118743602057
TOI-700 c,06:28:23,-65:34:43,6.739101514555246,0.0001054478624862,2.2669292773925953,4.890698759583904,3.3018157896813085e-05,5.8028574532682545e-05
WASP-47 b,22:04:49,-12:01:09,7.0283797642058925,0.0001009573931248,0.7355069418431865,0.8084347669510379,2.202178011891143e-05,3.003446735705898e-05
GJ 163 b,04:09:17,-53:22:16,8.57286573316643,9.982204435882662e-05,5.3289779586936685,8.50438747820716,5.777631734854641e-05,0.0001504930756484
HD 30562 b,04:48:37,-05:40:30,0.3069713675632807,9.934880578884808e-05,0.2852426785769518,21.0714473566397,7.723747131996359e-05,0.0001715490768201
HD 40979 b,06:04:30,+44:15:35,0.9653200255343758,9.75410098965319e-05,0.8994127571938044,68.87616607441124,7.485141014367268e-05,0.0001744580429933
HD 141937 b,15:52:18,-18:26:09,0.7928539767889413,9.62913002188782e-05,0.7452893946508024,53.04912010992798,7.296649563597153e-05,0.0001743625003011
HD 40307 c,05:54:04,-60:01:25,8.997872219126275,9.456187340901344e-05,4.374915199836339,8.406636311824592,4.5018624833150384e-05,8.154010858234073e-05
HD 145934 b,16:13:10,+13:14:22,0.2955038618905089,9.43957706963299e-05,0.2785552805601048,26.941375593459696,7.57235048031411e-05,0.0001789040487535
HD 98219 b,11:17:47,-23:58:32,0.693961005298606,9.222949089763118e-05,0.6502133277006512,43.40862266397048,7.381520184443605e-05,0.0002471586015075
HD 114783 b,13:12:44,-02:15:54,0.4776384915802997,9.19938365778202e-05,0.4443240002924734,26.009376326747123,7.149924761408306e-05,0.00019857820242
61 Vir c,13:18:23,-18:18:57,3.033891296432178,8.854224297669984e-05,2.832869437416899,209.69523854399984,6.983647939237896e-05,0.0001667758736917
WASP-83 b,12:40:36,-19:17:04,0.437276189461648,8.692940588337289e-05,0.0904962990025331,0.1601775503414781,2.1945967191651863e-05,2.4393002261966258e-05
HD 74156 b,08:42:25,+04:34:38,1.818975227587279,8.307290922624793e-05,1.6357297546621212,76.32106690181641,6.125189570002542e-05,0.000122868197638
HD 156279 b,17:12:23,+63:21:10,1.4964437402483857,8.258316911258128e-05,1.393086205581361,79.306299595111,6.345887816470099e-05,0.0001856933560159
TOI-5344 b,04:13:04,+20:54:55,1.6736592654883191,8.233104262981334e-05,0.3906162026712114,0.4799421862350781,2.738859315987677e-05,5.3984980622860166e-05
WASP-98 b,03:53:43,-34:19:42,4.2720577179953025,7.949285832814397e-05,1.0141636700818828,1.300140473832987,3.26153362892478e-05,7.501044574744472e-05
XO-5 b,07:46:52,+39:05:40,7.659898398573453,7.82298977653489e-05,1.154807647478112,1.437975088943558,1.4445866740416338e-05,1.7011694441190875e-05
TOI-1136 c,12:48:44,+64:51:19,4.696590863045113,7.750223194428949e-05,1.844451451675006,2.443720526784854,3.571140648790828e-05,7.493051182225757e-05
HD 1502 b,00:19:17,+14:03:17,0.844836843554875,7.60855845868926e-05,0.7869810644191434,43.77011167832733,5.936083646772549e-05,0.0001825659765716
HD 63765 b,07:47:50,-54:15:55,0.3384746024749177,7.518042528573048e-05,0.3024610577619899,12.018407128075276,5.564071522522039e-05,0.0001381141461694
HD 5319 b,00:55:01,+00:47:22,0.4966016627997133,7.513130756354085e-05,0.4614202360621057,35.557781304544044,5.947325922966713e-05,0.0001901797176571
HD 73344 d,08:38:45,+23:41:07,0.3232384207927657,7.409718669627472e-05,0.3071454613304815,25.707373624947248,5.828814169175833e-05,0.00016317117397
Teegarden's Star d,02:53:05,+16:51:54,7.300191165458794,7.366188298409731e-05,3.421310094481357,7.174523037490087,3.720359757049833e-05,6.409136775895679e-05
HR 858 c,02:51:56,-30:48:51,8.495281563985314,7.259066804787328e-05,2.385835004182706,3.1142735084313973,1.3300363647369315e-05,1.835448230784894e-05
TOI-181 b,23:28:41,-34:29:29,1.7440166080946995,7.252521413679945e-05,0.4225248435508111,0.4928023486812891,2.916768143784969e-05,5.584071165890792e-05
HD 192310 b,20:15:19,-27:02:02,2.524928966091386,7.080262922243028e-05,2.3845547595142453,193.99593780558857,5.5366787297018294e-05,0.0001399955887619
TOI-5108 b,11:05:05,+11:14:47,0.8439117765019739,7.067167885943328e-05,0.2677066490440246,0.3463896702393008,1.8058868408330094e-05,2.667311376313347e-05
HAT-P-54 b,06:39:36,+25:28:57,9.170228282946889,6.956582096460191e-05,1.6807641673551377,2.0813150690061715,2.397608133776694e-05,5.466809223273687e-05
HD 5319 c,00:55:01,+00:47:22,0.3214230150165506,6.937216001351792e-05,0.295187973846128,16.883363398925493,5.41588567283345e-05,0.000162362483085
HD 207832 c,21:52:36,-26:01:38,0.3405373277596357,6.823888686747156e-05,0.3081110477940493,11.83302560589597,5.18551179298889e-05,0.0001356319759887
HD 40307 d,05:54:04,-60:01:25,9.64216613044923,6.800100310718824e-05,9.134477500823944,728.7549743924034,5.3504150640262195e-05,0.0001258616058963
HD 96700 b,11:07:54,-30:10:30,9.564796627689754,6.767334416509345e-05,5.4075533206793125,8.758438962497136,3.2276307338424866e-05,6.490624211847543e-05
WASP-156 b,02:11:08,+02:25:05,4.629615546593426,6.685161964722172e-05,0.9179646645668372,1.110298851568821,2.1798325782647336e-05,4.373956640524006e-05
HD 125612 b,14:20:53,-17:28:55,0.7898117372868969,6.520639694769989e-05,0.7304796060956831,43.25596550475379,5.0474952291828826e-05,0.0001497926458889
TOI-904 b,05:57:29,-83:07:47,8.361157625811892,6.454433631498564e-05,2.722510322017343,5.275837622186424,2.6462406367158753e-05,6.0202849867491734e-05
TOI-2364 b,05:56:31,-05:00:43,1.4778810552129236,6.393644076958555e-05,0.5801215142846116,0.8323572843535869,2.1538247174982545e-05,3.405741829626716e-05
TOI-1248 b,17:16:06,+63:06:20,0.5912957383164655,6.312603617523847e-05,0.1487887499670908,0.1943633606768442,1.6312500292119888e-05,2.0546263997597237e-05
GJ 4276 b,22:25:17,+59:24:45,3.675589849562297,6.139513834923015e-05,2.416457355871769,7.1611997120720865,3.449846336101635e-05,6.774053676640843e-05
HD 109271 b,12:33:35,-11:37:17,4.532978844192568,6.069380068403057e-05,2.9783906638314974,9.23625629234436,3.405400210445182e-05,6.674224568134317e-05
HD 89307 b,10:18:21,+12:37:15,0.4256456365132938,5.977575753520326e-05,0.4030413183030327,33.01366171169835,4.690035594702594e-05,0.0001114132775578
TOI-2498 b,06:21:40,+11:15:06,2.664124838650283,5.534894051157116e-05,0.9032692977283108,1.322456920059306,1.7299881588062837e-05,2.6793224076220645e-05
TOI-5398 c,10:47:31,+36:19:46,6.780059976783921,5.508605033951538e-05,3.98593816611056,7.092767969585779,2.6334159684863696e-05,5.8652722967404354e-05
TOI-762 A b,11:04:18,-47:49:17,2.648942486626181,5.507495741379628e-05,0.9191335316261444,1.1876489323908237,1.886034758259749e-05,4.118464391352877e-05
55 Cnc d,08:52:35,+28:19:47,0.2577128827893998,5.4803418470573694e-05,0.2472020948310822,26.91296421814066,4.384017237800335e-05,0.0001402862316209
TOI-620 b,09:28:42,-12:10:02,8.079560764932419,5.426449509715775e-05,3.42841612660533,5.021101494644011,1.945575480187731e-05,4.2657251891078195e-05
HD 7449 b,01:14:29,-05:02:53,0.5768662168565207,5.388482002773022e-05,0.5457470982530632,45.82228211692263,4.223502855338532e-05,0.0001043597415962
HD 4308 b,00:44:40,-65:39:10,7.0268788190926035,5.27410061076076e-05,6.527045258410992,437.2455133223017,4.093162422414504e-05,8.88381650791122e-05
TOI-1136 f,12:48:44,+64:51:19,7.245685217720053,5.241178580346917e-05,6.583667623936808,312.64264485171077,3.7952972052040306e-05,7.062518040123217e-05
GJ 317 c,08:40:59,-23:27:10,0.2083938926255087,5.045331717715662e-05,0.1980146551623324,16.205245607501418,3.957475523653419e-05,0.0001052756512805
HD 196885 A b,20:39:52,+11:15:00,0.4961087164627954,5.0037207758223205e-05,0.4675127546936496,36.68635647070885,3.8816459159292235e-05,9.365741681857597e-05
TOI-1694 b,06:31:00,+66:21:38,5.127891782187826,4.985142503310787e-05,1.208569858048766,1.530451227654285,1.622525739044686e-05,3.257834003605452e-05
TOI-3629 b,23:59:10,+39:18:51,2.8395696595853304,4.973417871422692e-05,0.6145130013979743,0.7804441235795738,1.3466048204995032e-05,1.9623703706817635e-05
HAT-P-17 b,21:38:09,+30:29:17,1.221401425364911,4.8849707517847565e-05,0.3390165798970236,0.4619941972231995,1.322174065153722e-05,1.910899357910084e-05
HIP 70849 b,14:29:18,-46:27:53,0.4401576714627946,4.853112347260218e-05,0.4200792379729713,32.477466258396404,3.831705676091294e-05,0.0001186140201669
HATS-75 b,04:03:48,-25:24:32,5.200082835112015,4.794942731814808e-05,0.9773791203785872,1.1508181673217337,1.1743025121176318e-05,1.6831371284777407e-05
HD 140901 c,15:47:29,-37:55:02,0.1493563587251227,4.7827568481080245e-05,0.1435112664713837,14.000873266392864,3.8742645280686594e-05,0.000134966375858
LTT 3780 c,10:18:35,-11:43:04,9.23299657093292,4.587391547575266e-05,1.4691922834013391,1.775386267038904,1.8767866765114877e-05,6.58480230185281e-05
TOI-2158 b,18:27:14,+20:31:37,6.586808582916786,4.530709962231245e-05,1.425787192512418,1.705072955839647,1.180510559786264e-05,1.6222093922116634e-05
HATS-48 A b,19:14:41,-59:34:46,1.4873182807820573,4.369123448961495e-05,0.3621072616984413,0.4353153182856715,7.610027453691545e-06,9.328112356554585e-06
HD 37124 d,05:37:02,+20:43:44,0.1939689500010453,4.3508877584220826e-05,0.1781058997908893,10.027738256700967,3.359617606614344e-05,7.509910785312868e-05
HD 192310 c,20:15:19,-27:02:02,0.8000296088682617,4.166438304318954e-05,0.7632672306089108,82.99696848503828,3.36586650778371e-05,8.523819654967173e-05
TOI-2134 b,18:07:45,+39:04:23,8.547113827375034,4.1188863231116064e-05,1.8796702209196647,3.515705496526472,1.619650007357661e-05,4.0964205108715056e-05
HD 75302 b,08:49:12,+03:29:06,0.3580341470470649,4.0520704788389906e-05,0.3428271970323602,36.315703071427144,3.3065876657627224e-05,0.000106683112486
TOI-2374 b,21:18:00,-22:03:00,4.094348390792196,4.04360358992084e-05,1.0896210585734107,1.4957691775812485,8.384657289617868e-06,1.0325458561120872e-05
HD 181433 c,19:25:09,-66:28:04,0.2299288313035962,3.9505670730317514e-05,0.2105582327444296,10.684447489701752,2.975079738230102e-05,6.778067215091178e-05
HD 216437 b,22:54:39,-70:04:24,0.431928500724996,3.886871796361631e-05,0.4111208891272048,35.71553062007117,3.061788377018793e-05,7.849989771143283e-05
HD 69830 c,08:18:24,-12:38:11,5.984947408637275,3.774545520292512e-05,5.659130578587815,417.44127618108973,3.0059512147237696e-05,8.862709900027027e-05
HD 102365 b,11:46:29,-40:29:55,2.1305061549520525,3.756890134982047e-05,2.022137780398211,201.82157996321328,3.0252748440579655e-05,8.359601168301735e-05
HD 90156 b,10:23:55,-29:38:42,3.9764476257144183,3.743387697648773e-05,3.738823604586161,270.7626408313775,2.9249915578855713e-05,6.860293283291377e-05
HD 20794 d,03:20:00,-43:04:00,8.403654928613635,3.73801888802697e-05,8.189110516873383,951.8650985736872,3.0212521688195225e-05,9.68008398804877e-05
HD 156411 b,17:19:51,-48:33:01,0.2824595694189146,3.68608574128125e-05,0.261107600471933,13.344548670279286,2.7753015885335043e-05,6.301409096199921e-05
HAT-P-38 b,02:21:32,+32:14:46,1.2457024709568,3.670318435901865e-05,0.5253408324869971,1.0023389623581402,2.037535010610193e-05,3.9230194113178055e-05
TOI-2368 b,08:59:50,-48:29:19,4.175163464250939,3.5480206088580255e-05,2.1985100770916617,3.4554944273302386,1.3370263544724044e-05,2.425830359432734e-05
TOI-2015 b,15:28:32,+27:21:40,6.514581292745074,3.543719320416506e-05,0.5413410616716297,0.5825058765933075,3.7687793995593456e-06,3.971754766664573e-06
HD 8574 b,01:25:13,+28:33:58,0.8659038054304287,3.533959405771694e-05,0.8092655371391164,50.88419961260943,2.6848068102958895e-05,6.105998231715958e-05
WASP-132 b,14:30:26,-46:09:34,1.9554991669275972,3.528480453557006e-05,0.454512087950657,0.603988190568725,1.203007209132811e-05,2.164678819970731e-05
TOI-3785 b,08:43:36,+63:04:41,0.9227345959049263,3.5055312037374464e-05,0.3743353572312595,0.6048489090253675,1.1225012026337332e-05,1.8427723918986115e-05
TOI-1272 c,13:16:47,+49:51:40,3.2884117205292207,3.485486775731012e-05,2.159410139199468,8.176716743806484,2.1830282439047383e-05,6.210077450647327e-05
KOI-984 c,19:24:12,+36:50:24,2.4718164033112857,3.368246120315198e-05,2.0920640766922944,46.105377437874,2.4186310541373705e-05,6.404854919121682e-05
HD 18143 b,02:55:39,+26:52:21,7.552929921262676,3.362086297113688e-05,4.88059065669803,7.939313702853369,1.720009223724669e-05,3.7288709329369025e-05
HD 210277 b,22:09:30,-07:33:02,0.3986465074189521,3.348805232974266e-05,0.3713485685027551,22.90212779835698,2.595617679218105e-05,5.8420371036838474e-05
HIP 14810 c,03:11:14,+21:05:50,0.9007893829377092,3.302678219817365e-05,0.8262851186778647,36.415036478109506,2.4568410256075855e-05,5.9534265222610824e-05
HATS-7 b,13:55:26,-21:12:28,2.7638978626128896,3.241802885873558e-05,1.040897845797134,1.7603245329660977,1.3287080966674622e-05,2.683585547959814e-05
Kepler-94 b,18:44:47,+47:29:50,7.757461889362256,3.23787488924636e-05,2.5053841810006405,3.5314506014323666,7.398287040636817e-06,1.0741489938464464e-05
HATS-37 A b,13:19:12,-22:59:13,1.0161763792196714,3.2212537685719864e-05,0.5318434286464692,1.0367955336972297,8.629378234624348e-06,1.127633074400087e-05
BD-08 2823 b,10:00:47,-09:31:00,8.612842680653916,3.1689798907191e-05,5.8723846000792985,11.067351742982808,1.8931488939632683e-05,5.1114481994186275e-05
WASP-185 b,14:16:14,-19:32:32,1.501815636569466,3.168221897225311e-05,0.4955764437003724,0.8079246610079156,9.319075799774996e-06,1.2484629970909454e-05
TOI-1478 b,08:25:44,-13:33:34,3.2070204537183726,3.151989023528818e-05,1.6881955897002825,4.062917789185475,1.6277294308196764e-05,3.663577941238162e-05
TOI-5126 b,10:06:38,+18:38:03,4.194906188388124,3.080307244357198e-05,1.7086405931082478,2.477410610433751,1.0419396385342406e-05,3.771744593263274e-05
HD 208487 b,21:57:20,-37:45:51,0.518329367706702,3.035998008052839e-05,0.4608108655005478,19.112115047317403,2.270518224533656e-05,4.636803963902601e-05
DMPP-1 b,05:47:06,-10:37:49,6.162928401324731,2.9928020572011124e-05,5.657402236482158,309.3884030220668,2.27346419537972e-05,5.3795609553143945e-05
HD 50499 b,06:52:02,-33:54:55,0.3147361262231622,2.9705803817146732e-05,0.2965985766168613,25.626445386689568,2.374520168833793e-05,5.888872419898711e-05
HD 219134 g,23:13:21,+57:10:11,3.1173675750511434,2.8637370254374087e-05,2.9932884781017792,358.78340372766974,2.3248184707341644e-05,6.68510207468961e-05
TOI-3693 b,01:02:37,+51:18:14,3.5761062880490777,2.7927539985981777e-05,1.5565686088232296,2.3697940078461177,1.0120311765569612e-05,2.7078826191993733e-05
HD 107148 b,12:19:13,-03:19:12,1.3306571657345092,2.7842611345680106e-05,1.1908687671990108,46.386643282916864,2.0539982450683728e-05,4.415621438375255e-05
K2-95 b,08:37:27,+18:58:36,7.689661633925915,2.7282218257342935e-05,3.2615922396542087,5.272040164760776,1.1623503446110098e-05,2.3128695891421008e-05
HD 150706 b,16:31:18,+79:47:22,0.2644168709303717,2.6959180964478215e-05,0.2522589686921927,22.73733357548643,2.203632582906561e-05,7.809423093956919e-05
HD 153950 b,17:04:31,-43:18:37,0.6903879456727298,2.6905066089744572e-05,0.6471908119776378,45.07996445448861,2.0684107748461812e-05,4.8896676473313795e-05
K2-36 c,11:17:48,+03:52:00,4.358709430178873,2.679365575235763e-05,2.5786182825581063,5.5222589547576995,1.1341745289740411e-05,2.062150754994599e-05
HD 111232 b,12:48:52,-68:25:29,0.4815127816015328,2.6728183049633006e-05,0.4578908909133068,40.73045313560868,2.0964491838934504e-05,5.183339009283545e-05
HATS-72 b,22:36:06,-17:00:01,0.3345596147231778,2.6552667602330777e-05,0.0245403380692814,0.02659493883193,3.669696045919627e-06,4.142719874323111e-06
HD 79498 b,09:15:09,+23:22:30,0.329855529585643,2.617209120629371e-05,0.3072876657016271,23.23982675718095,2.0339854931047088e-05,5.4605947603022474e-05
GJ 3929 c,15:58:19,+35:24:29,7.462626654939403,2.569837178001548e-05,3.4638979416703175,6.789625786602487,1.4402704849775768e-05,3.3926529968469615e-05
HD 10697 b,01:44:56,+20:04:58,0.417241052653431,2.51147114190971e-05,0.3957617566421411,40.170218044914435,1.997717903948391e-05,4.784454602792083e-05
HD 217107 c,22:58:16,-02:23:44,0.2679817367895857,2.4973562288772048e-05,0.2567106506389771,25.663317233572236,1.982122241596832e-05,5.695384847415967e-05
HD 177565 b,19:06:52,-37:48:44,3.9160572827812694,2.49708424857464e-05,3.688772523769366,291.51409099190937,1.9816728008097936e-05,5.5288908760660185e-05
HD 213240 b,22:31:00,-49:26:03,0.5455052131385201,2.495085780708932e-05,0.5167342039189623,53.550581846056886,1.9786280082790084e-05,4.438597668285091e-05
HD 86264 b,09:56:58,-15:53:43,0.5662430997204656,2.4850810535811446e-05,0.538363271803777,49.69951031940533,1.9885396199392525e-05,4.894534306166504e-05
TOI-4438 b,18:01:16,+35:35:42,6.160295920406521,2.484962103770312e-05,2.3990320411553587,4.378540952645886,9.5790164757982e-06,2.0510349115157886e-05
HD 125595 b,14:21:22,-40:23:39,8.824648786827282,2.4680482305795075e-05,5.367215313507895,9.16223055258629,1.392923716014333e-05,4.247336474434211e-05
HIP 66074 b,13:32:39,+75:00:26,0.8803292709287558,2.4374527618887763e-05,0.8259697252641258,59.33466317090246,1.9083727462044996e-05,4.734582147542829e-05
HD 11506 b,01:52:51,-19:30:27,0.5472873811034686,2.4322898430727216e-05,0.5215402994671543,42.41048740288144,1.91575348173386e-05,5.300391362797013e-05
BD-11 4672 b,18:33:29,-11:38:13,0.1828757717004012,2.422886429737358e-05,0.1679188026725885,9.64446185509911,1.8781807885303037e-05,4.839151251068896e-05
HD 67087 c,08:07:40,+31:33:04,0.4698025189202758,2.370585795752803e-05,0.4444168173258115,36.23007776236491,1.8824873592582464e-05,5.341590956873066e-05
HD 89839 b,10:20:41,-53:39:51,0.4421766497611868,2.359186413936989e-05,0.4210769389239949,38.11174457178331,1.8859275834870268e-05,5.686333652862799e-05
K2-9 b,11:45:03,+00:00:19,7.402301181068333,2.326577277296216e-05,4.903420068473641,8.21396678270494,1.676099421409029e-05,4.2909225516503426e-05
HD 147873 b,16:25:45,-33:34:02,1.4362956032506136,2.307766311875859e-05,1.3401551522644233,70.41642372578958,1.846892491910291e-05,9.510818235863528e-05
GJ 414 A c,11:11:06,+30:26:43,0.3974920561068363,2.266122338522452e-05,0.3721902853839887,32.15089181897256,1.94925794368034e-05,6.850865765150731e-05
HD 103891 b,11:57:45,-08:32:55,0.3750136390354893,2.234292911571024e-05,0.3571922459055782,31.632363569856647,1.753653048356144e-05,4.464472711622491e-05
TOI-4010 c,01:20:52,+66:04:20,0.6011623886409702,2.21829172695544e-05,0.1457995294441379,0.1746094894865048,5.88344296799735e-06,8.0555796828304e-06
HD 218566 b,23:09:11,-02:15:40,0.5112799731586681,2.2025469783325105e-05,0.4642880072532799,21.393890865188737,1.6365781391550958e-05,3.420543115955881e-05
GJ 9827 d,23:27:05,-01:17:07,6.080021300376936,2.200287198447101e-05,1.753949070499031,2.57482824081052,8.477775645911915e-06,1.803270446999477e-05
HD 87883 b,10:08:43,+34:14:31,0.3028397547098875,2.1724938214076546e-05,0.2903167938201295,28.281582950894087,1.7529087144108577e-05,4.776472702883448e-05
HD 114783 c,13:12:44,-02:15:54,0.2109717705775706,2.1565578660559913e-05,0.2011285663458426,22.465035577153987,1.7558787575509936e-05,5.4435698275406914e-05
HD 117207 b,13:29:21,-35:34:17,0.3377920062514389,2.1122813627281616e-05,0.3210328939077265,22.878169721197928,1.6531108628019216e-05,5.2340908236457535e-05
HD 16175 b,02:37:02,+42:03:45,0.5445785603827707,2.0840177878006704e-05,0.5150678684790015,34.277951320807155,1.608850579642861e-05,4.016294512113938e-05
HD 231701 b,19:32:04,+16:28:28,1.0019356935206412,2.0623224593842217e-05,0.916455145720962,44.476590825145095,1.5464607268993947e-05,3.3553944549818144e-05
HD 1605 c,00:20:32,+30:58:30,0.3567863708725272,2.04017895919342e-05,0.3402564444456305,29.65107556128375,1.600007139607969e-05,4.6563710963203215e-05
K2-26 b,06:16:50,+24:35:45,7.297573311432238,2.0056006057406058e-05,3.969988988979469,7.0716083809283585,1.0671300079376297e-05,2.1440000987283343e-05
HD 125612 d,14:20:53,-17:28:55,0.5225154326655138,1.9789468386781417e-05,0.4981030874063753,40.95492458002107,1.5727914207172554e-05,5.2057001026319187e-05
HD 134606 b,15:15:14,-70:31:13,9.737100355666442,1.9532846865101525e-05,9.092880429553576,759.5782035092155,1.5406264037507242e-05,3.536252280191439e-05
TOI-5005 b,15:52:26,-48:08:42,1.417903630659072,1.9404807726063673e-05,0.5347178125592192,0.7652624199335456,4.358092827477345e-06,6.30629605439672e-06
HD 86226 b,09:56:30,-24:05:57,0.1174954118864366,1.8830820280870742e-05,0.1038105024304653,4.419034903991324,1.4150326397861384e-05,3.80033565177084e-05
HD 10180 e,01:37:54,-60:30:41,2.63327733935854,1.837638051963093e-05,2.4358712732250623,133.55827779874775,1.3940269508919077e-05,3.0528831335138116e-05
HD 142 c,00:06:20,-49:04:31,0.2699728364746877,1.8360944514929858e-05,0.2612602259287431,28.041912126597655,1.4771445428712872e-05,4.209200587824739e-05
TOI-1736 b,02:53:44,+69:06:05,9.176918303862053,1.829141790663729e-05,2.2401173230733855,4.8779597892659385,3.960218450721914e-06,4.767999731020252e-06
HD 106252 b,12:13:30,+10:02:26,0.4954257213009877,1.7905988868165828e-05,0.4722630858698928,35.236685946217946,1.3916670541022854e-05,3.586311780037623e-05
HD 196067 b,20:41:45,-75:21:05,0.3717073874836439,1.7716395035648125e-05,0.3576521452359313,30.682021327663627,1.4070820109276333e-05,3.8917411410418665e-05
HD 189567 b,20:05:35,-67:19:26,9.514963661983394,1.758450075221068e-05,9.032002138761232,839.7844602518088,1.3921043972045127e-05,3.633893473050189e-05
HD 98736 b,11:21:49,+18:11:23,0.4307417564635862,1.74766261629528e-05,0.4069183856599526,36.940179573692184,1.370134192022935e-05,3.604250359089377e-05
HD 95735 c,11:03:20,+35:58:20,0.9868857846687944,1.7421207264019473e-05,0.9621288816538114,124.09933749392296,1.4525853867001945e-05,4.846685070399688e-05
TOI-1266 b,13:12:00,+65:50:01,3.6151988248799394,1.7411327611379377e-05,1.2398241141917556,1.6721384309710774,4.433860152172812e-06,7.49086534956734e-06
HD 155358 b,17:09:34,+33:21:18,0.52705157690604,1.7079902644998477e-05,0.4786666518835328,24.141587138959068,1.2804152147549462e-05,2.882578823760342e-05
BD-210397 c,02:13:13,-21:11:46,0.2792264577175918,1.7064579908103875e-05,0.2693468927332766,30.92107169325059,1.3987665731403906e-05,5.103314621953446e-05
HD 42618 b,06:12:01,+06:46:55,2.7383729822582814,1.6832898679807787e-05,2.613370068702536,284.2218469108594,1.376065976275314e-05,4.0777720582081755e-05
HD 7199 b,01:10:48,-66:11:19,0.2547212070001029,1.641475953839472e-05,0.2303003461195431,11.045480057618883,1.2312545500086124e-05,2.648650682173784e-05
HD 176986 c,19:03:06,-11:02:42,9.407195588297302,1.6389949678434283e-05,8.86508216817928,760.0864999228854,1.3273404966708132e-05,3.6912672322200606e-05
HD 168009 b,18:15:32,+45:12:32,7.644696840775567,1.587271201770747e-05,7.210301249251534,652.4999192295825,1.2532921018143263e-05,3.1721035311532856e-05
GJ 3998 c,17:16:00,+11:03:22,7.55627960859149,1.584816667248888e-05,3.675774270554556,6.978061626492954,8.359406552173485e-06,1.8877518608242365e-05
HD 20794 f,03:20:00,-43:04:00,3.3648500109852657,1.5672599766690277e-05,3.290314838622803,483.08207355272185,1.3031724156989674e-05,4.4113380571827635e-05
HD 216520 b,22:47:30,+83:41:51,6.821922335286892,1.5274917669347598e-05,6.489978174185246,605.2017937332134,1.2100697371700096e-05,3.540709643887664e-05
TOI-1472 b,00:56:27,+48:38:15,4.207392576874001,1.4589648706216028e-05,2.299232506800919,3.827261352364389,5.2534081656983704e-06,1.1689076645086902e-05
HD 29021 b,04:37:52,+60:40:35,0.4245992199646816,1.4083092939045127e-05,0.4037757017243091,41.303076037738094,1.1197337766674142e-05,3.187708463040583e-05
TOI-2015 c,15:28:32,+27:21:40,8.993666543175241,1.405840540172184e-05,5.088875427197493,12.203562704067297,7.133933549830186e-06,1.3261045963664436e-05
